# format	robotrace-shortcut-course-v1
# course_id	2015alljapan
# source_file	examples/synthetic/2015alljapan.json
# source_hash	6e913302c42295310b49615c627cdf177cc89d23dac0ce2c64a5487a12c118ea
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
26640	1763.02087	-3088.50684
26650	1761.72705	-3078.59106
26660	1760.32312	-3068.69019
26670	1758.80933	-3058.80542
26680	1757.18579	-3048.93799
26690	1755.45276	-3039.08936
26700	1753.61035	-3029.26074
26710	1751.65881	-3019.45312
26720	1749.59851	-3009.66772
26730	1747.42957	-2999.90576
26740	1745.15222	-2990.16846
26750	1742.76697	-2980.45728
26760	1740.2738	-2970.77295
26770	1737.67334	-2961.11719
26780	1734.9657	-2951.49072
26790	1732.15125	-2941.89502
26800	1729.23035	-2932.33105
26810	1726.20337	-2922.80029
26820	1723.0708	-2913.30371
26830	1719.83276	-2903.84253
26840	1716.48987	-2894.41797
26850	1713.04248	-2885.03101
26860	1709.49097	-2875.68286
26870	1705.83582	-2866.375
26880	1702.07739	-2857.10815
26890	1698.21631	-2847.88354
26900	1694.25305	-2838.70264
26910	1690.18787	-2829.56616
26920	1686.02161	-2820.47559
26930	1681.75439	-2811.43164
26940	1677.38708	-2802.43579
26950	1672.92004	-2793.48901
26960	1668.354	-2784.59253
26970	1663.68921	-2775.74731
26980	1658.92651	-2766.95435
26990	1654.06641	-2758.21484
27000	1649.1095	-2749.52979
27010	1644.0564	-2740.90063
27020	1638.90784	-2732.32788
27030	1633.66418	-2723.81299
27040	1628.32629	-2715.35693
27050	1622.89478	-2706.96069
27060	1617.37036	-2698.62524
27070	1611.75354	-2690.35156
27080	1606.04529	-2682.14111
27090	1600.24609	-2673.99438
27100	1594.35669	-2665.9126
27110	1588.37793	-2657.89673
27120	1582.31042	-2649.948
27130	1576.15503	-2642.06689
27140	1569.91248	-2634.25488
27150	1563.5835	-2626.5127
27160	1557.16882	-2618.84106
27170	1550.66931	-2611.24146
27180	1544.08582	-2603.71436
27190	1537.41907	-2596.26099
27200	1530.66992	-2588.88208
27210	1523.83911	-2581.57861
27220	1516.92773	-2574.35156
27230	1509.9364	-2567.20166
27240	1502.86609	-2560.13013
27250	1495.71753	-2553.13721
27260	1488.49182	-2546.22437
27270	1481.1897	-2539.39233
27280	1473.81226	-2532.6416
27290	1466.36011	-2525.97339
27300	1458.83435	-2519.38843
27310	1451.23596	-2512.88745
27320	1443.5658	-2506.47119
27330	1435.82471	-2500.14062
27340	1428.01392	-2493.89648
27350	1420.13416	-2487.7395
27360	1412.1864	-2481.67041
27370	1404.17175	-2475.69019
27380	1396.09119	-2469.79932
27390	1387.94568	-2463.99854
27400	1379.73621	-2458.28857
27410	1371.46375	-2452.67017
27420	1363.12939	-2447.14404
27430	1354.73425	-2441.71094
27440	1346.27917	-2436.37134
27450	1337.76526	-2431.12598
27460	1329.1936	-2425.97559
27470	1320.56531	-2420.9209
27480	1311.88135	-2415.96216
27490	1303.14282	-2411.10034
27500	1294.35083	-2406.33594
27510	1285.50647	-2401.66943
27520	1276.61084	-2397.10156
27530	1267.66492	-2392.63281
27540	1258.66992	-2388.26367
27550	1249.62695	-2383.99487
27560	1240.53711	-2379.82666
27570	1231.40149	-2375.75977
27580	1222.22119	-2371.79468
27590	1212.99756	-2367.93188
27600	1203.73145	-2364.17163
27610	1194.42419	-2360.51465
27620	1185.07678	-2356.96118
27630	1175.69055	-2353.51196
27640	1166.2666	-2350.16724
27650	1156.80603	-2346.92725
27660	1147.31006	-2343.79272
27670	1137.77991	-2340.76392
27680	1128.21655	-2337.84131
27690	1118.62146	-2335.0249
27700	1108.99548	-2332.31543
27710	1099.34021	-2329.71289
27720	1089.65649	-2327.21802
27730	1079.94568	-2324.83081
27740	1070.20886	-2322.55151
27750	1060.44739	-2320.38062
27760	1050.66248	-2318.31836
27770	1040.8551	-2316.36499
27780	1031.02673	-2314.52051
27790	1021.17847	-2312.78564
27800	1011.31152	-2311.16016
27810	1001.42706	-2309.64429
27820	991.526428	-2308.23853
27830	981.61084	-2306.94263
27840	971.681396	-2305.75732
27850	961.73938	-2304.68213
27860	951.786072	-2303.71753
27870	941.822632	-2302.86353
27880	931.850342	-2302.12036
27890	921.870422	-2301.48804
27900	911.884094	-2300.9668
27910	901.892578	-2300.5564
27920	891.897095	-2300.25708
27930	881.898926	-2300.0686
27940	871.899231	-2299.99146
27950	861.899231	-2299.98926
27960	851.899231	-2299.98901
27970	841.899231	-2299.98901
27980	831.899231	-2299.98877
27990	821.899231	-2299.98853
28000	811.899231	-2299.98853
28010	801.899231	-2299.98828
28020	791.899231	-2299.98804
28030	781.899231	-2299.98804
28040	771.899231	-2299.98779
28050	761.899231	-2299.98755
28060	751.899231	-2299.9873
28070	741.899231	-2299.9873
28080	731.899231	-2299.98706
28090	721.899231	-2299.98682
28100	711.899231	-2299.98682
28110	701.899231	-2299.98657
28120	691.899231	-2299.98633
28130	681.899231	-2299.98633
28140	671.899231	-2299.98608
28150	661.899231	-2299.98584
28160	651.899231	-2299.98584
28170	641.899231	-2299.9856
28180	631.899231	-2299.98535
28190	621.899231	-2299.98535
28200	611.899231	-2299.98511
28210	601.899231	-2299.98486
28220	591.899231	-2299.98462
28230	581.899231	-2299.98462
28240	571.899231	-2299.98438
28250	561.899231	-2299.98413
28260	551.899231	-2299.98413
28270	541.899231	-2299.98389
28280	531.899231	-2299.98364
28290	521.899231	-2299.98364
28300	511.899261	-2299.9834
28310	501.899261	-2299.98315
28320	491.899261	-2299.98315
28330	481.899261	-2299.98291
28340	471.899261	-2299.98267
28350	461.899261	-2299.98267
28360	451.899261	-2299.98242
28370	441.899261	-2299.98218
28380	431.899261	-2299.98193
28390	421.899261	-2299.98193
28400	411.899261	-2299.98169
28410	401.899261	-2299.98145
28420	391.899261	-2299.98145
28430	381.899261	-2299.9812
28440	371.899261	-2299.98096
28450	361.899811	-2300.06226
28460	351.905396	-2300.38867
28470	341.922272	-2300.96484
28480	331.956665	-2301.79053
28490	322.014832	-2302.86499
28500	312.102936	-2304.1875
28510	302.227203	-2305.75757
28520	292.393799	-2307.57373
28530	282.608887	-2309.6355
28540	272.878571	-2311.94092
28550	263.208893	-2314.48901
28560	253.605972	-2317.27808
28570	244.075745	-2320.30615
28580	234.624207	-2323.57153
28590	225.257233	-2327.07227
28600	215.980698	-2330.80591
28610	206.8004	-2334.77051
28620	197.722076	-2338.96313
28630	188.751389	-2343.38135
28640	179.893951	-2348.02271
28650	171.155304	-2352.88379
28660	162.540909	-2357.96191
28670	154.056137	-2363.25366
28680	145.706299	-2368.75586
28690	137.496597	-2374.46533
28700	129.432205	-2380.37793
28710	121.51812	-2386.49048
28720	113.7593	-2392.79883
28730	106.160606	-2399.29907
28740	98.7267761	-2405.9873
28750	91.4624557	-2412.85938
28760	84.3721924	-2419.91089
28770	77.4604034	-2427.13745
28780	70.7314301	-2434.53442
28790	64.1894531	-2442.09717
28800	57.8385811	-2449.82129
28810	51.6827736	-2457.70166
28820	45.7258797	-2465.73364
28830	39.9716187	-2473.91187
28840	34.4235954	-2482.2312
28850	29.0852661	-2490.68677
28860	23.9599762	-2499.27319
28870	19.0509243	-2507.98511
28880	14.3611794	-2516.81689
28890	9.89367294	-2525.76318
28900	5.65119696	-2534.81836
28910	1.63640165	-2543.97681
28920	-2.14820266	-2553.23267
28930	-5.7002511	-2562.58032
28940	-9.01752377	-2572.01367
28950	-12.0979481	-2581.5271
28960	-14.9395971	-2591.11475
28970	-17.5406971	-2600.77026
28980	-19.899622	-2610.48779
28990	-22.0148945	-2620.26123
29000	-23.8851967	-2630.08447
29010	-25.5093594	-2639.95142
29020	-26.886364	-2649.85596
29030	-28.0153542	-2659.79175
29040	-28.8956203	-2669.75269
29050	-29.5266151	-2679.73242
29060	-29.9079437	-2689.72485
29070	-30.0393677	-2699.72388
29080	-30.0396023	-2709.72388
29090	-30.0397587	-2719.72388
29100	-30.0399151	-2729.72388
29110	-30.0400715	-2739.72388
29120	-30.0402279	-2749.72388
29130	-30.0403824	-2759.72388
29140	-30.0405388	-2769.72388
29150	-30.0406952	-2779.72388
29160	-30.0408516	-2789.72388
29170	-30.0410061	-2799.72388
29180	-30.0411625	-2809.72388
29190	-30.0413189	-2819.72388
29200	-30.0414753	-2829.72388
29210	-30.0416317	-2839.72388
29220	-30.0417862	-2849.72388
29230	-30.0419426	-2859.72388
29240	-30.042099	-2869.72388
29250	-30.0422554	-2879.72388
29260	-30.0424118	-2889.72388
29270	-30.0425663	-2899.72388
29280	-30.0427227	-2909.72388
29290	-30.0428791	-2919.72388
29300	-30.0430355	-2929.72388
29310	-30.0431919	-2939.72388
29320	-30.0433464	-2949.72388
29330	-30.0435028	-2959.72388
29340	-30.0436592	-2969.72388
29350	-30.0438156	-2979.72388
29360	-30.043972	-2989.72388
29370	-30.0441265	-2999.72388
29380	-30.0442829	-3009.72388
29390	-30.0444393	-3019.72388
29400	-30.0445957	-3029.72388
29410	-30.0447502	-3039.72388
29420	-30.0449066	-3049.72388
29430	-30.045063	-3059.72388
29440	-30.0452194	-3069.72388
29450	-30.0453758	-3079.72388
29460	-30.0455303	-3089.72388
29470	-30.0456867	-3099.72388
29480	-30.0458431	-3109.72388
29490	-30.0459995	-3119.72388
29500	-30.0461559	-3129.72388
29510	-30.0463104	-3139.72388
29520	-30.0464668	-3149.72388
29530	-30.0466232	-3159.72388
29540	-30.0467796	-3169.72388
29550	-30.046936	-3179.72388
29560	-30.0470905	-3189.72388
29570	-30.0472469	-3199.72388
29580	-29.979517	-3209.72339
29590	-29.7689896	-3219.72119
29600	-29.4156647	-3229.71484
29610	-28.9196148	-3239.70239
29620	-28.2809391	-3249.68188
29630	-27.4997711	-3259.65137
29640	-26.5762672	-3269.6084
29650	-25.5106163	-3279.55151
29660	-24.3030376	-3289.47827
29670	-22.9537754	-3299.38672
29680	-21.4631062	-3309.2749
29690	-19.8313351	-3319.14062
29700	-18.0587921	-3328.98218
29710	-16.1458435	-3338.79761
29720	-14.0928755	-3348.58447
29730	-11.9003096	-3358.34106
29740	-9.56859207	-3368.06519
29750	-7.09819889	-3377.75513
29760	-4.48963451	-3387.40894
29770	-1.74343133	-3397.02441
29780	1.1398505	-3406.59961
29790	4.15962219	-3416.13257
29800	7.31526804	-3425.62158
29810	10.606144	-3435.06445
29820	14.0315781	-3444.45947
29830	17.5908699	-3453.80444
29840	21.2832966	-3463.09766
29850	25.1081009	-3472.33716
29860	29.0645046	-3481.52124
29870	33.1516991	-3490.64771
29880	37.3688545	-3499.71484
29890	41.7151031	-3508.72095
29900	46.1895599	-3517.66406
29910	50.7913132	-3526.54224
29920	55.5194283	-3535.35376
29930	60.3729324	-3544.09668
29940	65.3508377	-3552.76978
29950	70.4521332	-3561.37061
29960	75.675766	-3569.89771
29970	81.0206833	-3578.34937
29980	86.4857864	-3586.72363
29990	92.0699692	-3595.01929
30000	97.7720795	-3603.23413
30010	103.590958	-3611.3667
30020	109.525421	-3619.41528
30030	115.574257	-3627.37842
30040	121.736221	-3635.25415
30050	128.010071	-3643.04126
30060	134.394516	-3650.73779
30070	140.88826	-3658.34229
30080	147.489975	-3665.85327
30090	154.198318	-3673.26929
30100	161.011902	-3680.58862
30110	167.929367	-3687.81006
30120	174.949265	-3694.93164
30130	182.07019	-3701.95239
30140	189.290695	-3708.87085
30150	196.609268	-3715.68506
30160	204.02446	-3722.39429
30170	211.534729	-3728.99707
30180	219.13855	-3735.4917
30190	226.834381	-3741.87695
30200	234.620636	-3748.15161
30210	242.495728	-3754.31445
30220	250.458069	-3760.36426
30230	258.506012	-3766.2998
30240	266.637909	-3772.11963
30250	274.852142	-3777.82251
30260	283.146973	-3783.40771
30270	291.520752	-3788.87378
30280	299.971771	-3794.21973
30290	308.498291	-3799.44434
30300	317.098572	-3804.54663
30310	325.770874	-3809.52563
30320	334.513428	-3814.38013
30330	343.324402	-3819.10913
30340	352.202057	-3823.71191
30350	361.144562	-3828.1875
30360	370.150085	-3832.53467
30370	379.216766	-3836.75293
30380	388.342804	-3840.84131
30390	397.526306	-3844.79883
30400	406.765411	-3848.62451
30410	416.058228	-3852.31812
30420	425.402832	-3855.87842
30430	434.797363	-3859.30493
30440	444.239899	-3862.59692
30450	453.728485	-3865.75366
30460	463.2612	-3868.77466
30470	472.83609	-3871.65894
30480	482.451202	-3874.40625
30490	492.104584	-3877.01611
30500	501.794281	-3879.48755
30510	511.51828	-3881.82031
30520	521.274597	-3884.01416
30530	531.061279	-3886.06812
30540	540.876282	-3887.98218
30550	550.717651	-3889.75586
30560	560.583313	-3891.38892
30570	570.471375	-3892.88062
30580	580.379639	-3894.2312
30590	590.306274	-3895.4397
30600	600.249084	-3896.50659
30610	610.206177	-3897.4314
30620	620.175476	-3898.21362
30630	630.154846	-3898.85352
30640	640.142395	-3899.35059
30650	650.136047	-3899.70508
30660	660.133728	-3899.91675
30670	670.133423	-3899.9856
30680	680.13269	-3899.88208
30690	690.12793	-3899.57837
30700	700.115051	-3899.07495
30710	710.090149	-3898.37183
30720	720.049194	-3897.46948
30730	729.988159	-3896.36792
30740	739.903137	-3895.06812
30750	749.790161	-3893.57007
30760	759.645203	-3891.87451
30770	769.464417	-3889.98242
30780	779.243774	-3887.89429
30790	788.979431	-3885.61084
30800	798.66748	-3883.1333
30810	808.304077	-3880.46265
30820	817.885254	-3877.59961
30830	827.407349	-3874.54541
30840	836.866394	-3871.30176
30850	846.258728	-3867.86938
30860	855.580505	-3864.24976
30870	864.828064	-3860.44458
30880	873.99762	-3856.45508
30890	883.085632	-3852.2832
30900	892.088318	-3847.93018
30910	901.002197	-3843.39819
30920	909.823669	-3838.68872
30930	918.549133	-3833.80396
30940	927.175232	-3828.74536
30950	935.698364	-3823.51562
30960	944.115295	-3818.11621
30970	952.422485	-3812.54956
30980	960.61676	-3806.81812
30990	968.694702	-3800.92383
31000	976.653198	-3794.86914
31010	984.489014	-3788.65649
31020	992.198975	-3782.28833
31030	999.78009	-3775.76733
31040	1007.22925	-3769.09595
31050	1014.54352	-3762.2771
31060	1021.71991	-3755.31299
31070	1028.75562	-3748.20703
31080	1035.64783	-3740.96191
31090	1042.3938	-3733.58008
31100	1048.99072	-3726.06494
31110	1055.43604	-3718.41943
31120	1061.72729	-3710.64673
31130	1067.86169	-3702.74951
31140	1073.83704	-3694.7312
31150	1079.65076	-3686.59497
31160	1085.30054	-3678.34424
31170	1090.7843	-3669.98218
31180	1096.09973	-3661.51196
31190	1101.24463	-3652.93726
31200	1106.21716	-3644.26123
31210	1111.01501	-3635.48779
31220	1115.6366	-3626.61987
31230	1120.07983	-3617.66138
31240	1124.34302	-3608.61572
31250	1128.42444	-3599.48682
31260	1132.32251	-3590.27808
31270	1136.03564	-3580.99316
31280	1139.56238	-3571.63574
31290	1142.90125	-3562.20996
31300	1146.0509	-3552.71899
31310	1149.01013	-3543.16724
31320	1151.77771	-3533.55786
31330	1154.35266	-3523.89526
31340	1156.73376	-3514.18311
31350	1158.92029	-3504.42529
31360	1160.91113	-3494.62549
31370	1162.70557	-3484.78809
31380	1164.30298	-3474.9165
31390	1165.70264	-3465.01514
31400	1166.90393	-3455.08789
31410	1167.90662	-3445.13843
31420	1168.70996	-3435.1709
31430	1169.31384	-3425.18921
31440	1169.71802	-3415.19751
31450	1169.92236	-3405.19995
31460	1169.83472	-3395.2019
31470	1168.85742	-3385.25391
31480	1166.89197	-3375.45312
31490	1163.95776	-3365.89771
31500	1160.08435	-3356.68286
31510	1155.3103	-3347.90063
31520	1149.68335	-3339.63916
31530	1143.25977	-3331.98047
31540	1136.10364	-3325.00146
31550	1128.28662	-3318.77173
31560	1119.8866	-3313.35352
31570	1110.98767	-3308.80103
31580	1101.67871	-3305.15942
31590	1092.05273	-3302.46558
31600	1082.20593	-3300.74634
31610	1072.23657	-3300.01855
31620	1062.24438	-3300.28955
31630	1052.32922	-3301.55688
31640	1042.59021	-3303.80786
31650	1033.12439	-3307.01978
31660	1024.02661	-3311.1604
31670	1015.38763	-3316.18896
31680	1007.29382	-3322.05469
31690	999.826111	-3328.69922
31700	993.05896	-3336.05615
31710	987.06012	-3344.05176
31720	981.889465	-3352.6062
31730	977.598694	-3361.63428
31740	974.230713	-3371.04565
31750	971.819031	-3380.74634
31760	970.387878	-3390.63916
31770	969.951538	-3400.62549
31780	970.514282	-3410.60547
31790	972.070557	-3420.47925
31800	974.604858	-3430.14844
31810	978.091797	-3439.51636
31820	982.160583	-3448.6499
31830	985.440247	-3458.09229
31840	987.760803	-3467.81494
31850	989.099121	-3477.72095
31860	989.441772	-3487.71094
31870	988.785461	-3497.68506
31880	987.136597	-3507.54395
31890	984.51178	-3517.18896
31900	980.937134	-3526.52393
31910	976.448486	-3535.45508
31920	971.090576	-3543.8938
31930	964.916931	-3551.75537
31940	957.98938	-3558.96118
31950	950.376953	-3565.43945
31960	942.155884	-3571.12549
31970	933.408203	-3575.96216
31980	924.221375	-3579.90161
31990	914.687134	-3582.90405
32000	904.900757	-3584.9397
32010	894.960083	-3585.98828
32020	884.964355	-3586.03906
32030	875.013489	-3585.0918
32040	865.20697	-3583.15576
32050	855.6427	-3580.25049
32060	846.416199	-3576.40479
32070	837.619812	-3571.65723
32080	829.341248	-3566.05518
32090	821.663391	-3559.65479
32100	814.662842	-3552.51953
32110	808.409546	-3544.72144
32120	802.966064	-3536.33765
32130	798.386719	-3527.45264
32140	794.717285	-3518.15454
32150	791.994507	-3508.53662
32160	790.245422	-3498.69507
32170	789.48761	-3488.72803
32180	789.728699	-3478.73511
32190	790.966125	-3468.81616
32200	793.187683	-3459.07031
32210	796.371033	-3449.59497
32220	800.484497	-3440.48462
32230	805.468811	-3431.81934
32240	810.216003	-3423.02271
32250	814.061401	-3413.79614
32260	816.96637	-3404.23169
32270	818.902039	-3394.42505
32280	819.848999	-3384.47412
32290	819.797791	-3374.47852
32300	818.748901	-3364.53784
32310	816.712891	-3354.75171
32320	813.710022	-3345.21753
32330	809.770325	-3336.03076
32340	804.933167	-3327.2832
32350	799.246948	-3319.06226
32360	792.768372	-3311.4502
32370	785.562195	-3304.52295
32380	777.700439	-3298.34961
32390	769.261658	-3292.99194
32400	760.3302	-3288.50366
32410	750.995239	-3284.9292
32420	741.350159	-3282.30493
32430	731.49115	-3280.65625
32440	721.60144	-3279.20093
32450	711.904236	-3276.77588
32460	702.497559	-3273.39478
32470	693.475464	-3269.09155
32480	684.927979	-3263.90918
32490	676.940674	-3257.89917
32500	669.593201	-3251.12183
32510	662.959045	-3243.64502
32520	657.104492	-3235.54297
32530	652.088013	-3226.89722
32540	647.959778	-3217.7937
32550	644.760925	-3208.32349
32560	642.52356	-3198.5813
32570	641.269958	-3188.66431
32580	641.012695	-3178.67188
32590	641.754272	-3168.70337
32600	643.487305	-3158.85913
32610	646.194458	-3149.23682
32620	649.848755	-3139.93286
32630	654.413635	-3131.04028
32640	659.843445	-3122.64771
32650	666.077454	-3114.8335
32660	672.171082	-3106.90991
32670	677.443237	-3098.41748
32680	681.841187	-3089.44116
32690	685.321045	-3080.07056
32700	687.848022	-3070.39941
32710	689.396851	-3060.52441
32720	689.952087	-3050.54395
32730	689.508179	-3040.55786
32740	688.06958	-3030.66626
32750	685.650635	-3020.96753
32760	682.275513	-3011.55859
32770	677.977905	-3002.53394
32780	672.800842	-2993.98315
32790	666.795959	-2985.99194
32800	660.023315	-2978.64038
32810	652.550537	-2972.00146
32820	644.452332	-2966.14185
32830	635.80957	-2961.11987
32840	626.708618	-2956.98584
32850	617.240479	-2953.78125
32860	607.499634	-2951.5376
32870	597.583557	-2950.27783
32880	587.591187	-2950.01416
32890	577.622437	-2950.74951
32900	567.776855	-2952.47632
32910	558.152893	-2955.17749
32920	548.84668	-2958.82593
32930	539.951233	-2963.38525
32940	531.555359	-2968.80981
32950	523.74292	-2975.04541
32960	516.592102	-2982.02979
32970	510.174286	-2989.69336
32980	504.553589	-2997.95923
32990	499.786194	-3006.74487
33000	495.751862	-3015.89355
33010	491.11499	-3024.74902
33020	485.617249	-3033.09717
33030	479.313538	-3040.85474
33040	472.266876	-3047.94409
33050	464.547607	-3054.29468
33060	456.232941	-3059.84302
33070	447.405884	-3064.53345
33080	438.154694	-3068.31909
33090	428.571777	-3071.16235
33100	418.752869	-3073.03467
33110	408.796082	-3073.91748
33120	398.800903	-3073.80176
33130	388.867218	-3072.68896
33140	379.094299	-3070.58984
33150	369.579712	-3067.52539
33160	360.41861	-3063.52661
33170	351.702484	-3058.63306
33180	343.518433	-3052.89404
33190	335.948242	-3046.36646
33200	329.067535	-3039.11572
33210	322.945038	-3031.21436
33220	317.641968	-3022.74121
33230	313.211304	-3013.78101
33240	309.097748	-3004.66943
33250	304.128571	-2995.99634
33260	298.318329	-2987.86255
33270	291.725098	-2980.34961
33280	284.414734	-2973.53223
33290	276.460327	-2967.47876
33300	267.941315	-2962.24976
33310	258.94281	-2957.89722
33320	249.554764	-2954.46484
33330	239.870956	-2951.98682
33340	229.988129	-2950.48804
33350	220.005051	-2949.9834
33360	210.005051	-2949.9834
33370	200.005051	-2949.9834
33380	190.005051	-2949.9834
33390	180.005051	-2949.9834
33400	170.005051	-2949.98315
33410	160.005051	-2949.98315
33420	150.005051	-2949.98315
33430	140.005051	-2949.98315
33440	130.005051	-2949.98315
33450	120.005043	-2949.98315
33460	110.005043	-2949.98315
33470	100.005043	-2949.98315
33480	90.005043	-2949.98291
33490	80.005043	-2949.98291
33500	70.005043	-2949.98291
33510	60.005043	-2949.98291
33520	50.005043	-2949.98291
33530	40.005043	-2949.98291
33540	30.0050449	-2949.98291
33550	20.0050449	-2949.98291
33560	10.005044	-2949.98291
33570	0.00504444959	-2949.98267
33580	-9.99495602	-2949.98267
33590	-19.9949551	-2949.98267
33600	-29.9949551	-2949.98267
33610	-39.994957	-2949.98267
33620	-49.994957	-2949.98267
33630	-59.994957	-2949.98267
33640	-69.994957	-2949.98267
33650	-79.994957	-2949.98242
33660	-89.994957	-2949.98242
33670	-99.994957	-2949.98242
33680	-109.994957	-2949.98242
33690	-119.994957	-2949.98242
33700	-129.994949	-2949.98242
33710	-139.994949	-2949.98242
33720	-149.994949	-2949.98242
33730	-159.994949	-2949.98242
33740	-169.994949	-2949.98218
33750	-179.994949	-2949.98218
33760	-189.994949	-2949.98218
33770	-199.994949	-2949.98218
33780	-209.994949	-2949.98218
33790	-219.994949	-2949.98218
33800	-229.994949	-2949.98218
33810	-239.994949	-2949.98218
33820	-249.994949	-2949.98193
33830	-259.994965	-2949.98193
33840	-269.994965	-2949.98193
33850	-279.994965	-2949.98193
33860	-289.994965	-2949.98193
33870	-299.994965	-2949.98193
33880	-309.994965	-2949.98193
33890	-319.994965	-2949.98193
33900	-329.994965	-2949.98193
33910	-339.994965	-2949.98169
33920	-349.994965	-2949.98169
33930	-359.994965	-2949.98169
33940	-369.994965	-2949.98169
33950	-379.994965	-2949.98169
33960	-389.994965	-2949.98169
33970	-399.994965	-2949.98169
33980	-409.994965	-2949.98169
33990	-419.994965	-2949.98145
34000	-429.994965	-2949.98145
34010	-439.994965	-2949.98145
34020	-449.994965	-2949.98145
34030	-459.994965	-2949.98145
34040	-469.994965	-2949.98145
34050	-479.994965	-2949.98145
34060	-489.994965	-2949.98145
34070	-499.994965	-2949.98145
34080	-509.994965	-2949.9812
34090	-519.994934	-2949.9812
34100	-529.994934	-2949.9812
34110	-539.994934	-2949.9812
34120	-549.994934	-2949.9812
34130	-559.994934	-2949.9812
34140	-569.994934	-2949.9812
34150	-579.994934	-2949.9812
34160	-589.994934	-2949.98096
34170	-599.994934	-2949.98096
34180	-609.994934	-2949.98096
34190	-619.994934	-2949.98096
34200	-629.994934	-2949.98096
34210	-639.994934	-2949.98096
34220	-649.994934	-2949.98096
34230	-659.994934	-2949.98096
34240	-669.994934	-2949.98096
34250	-679.994934	-2949.98071
34260	-689.994934	-2949.98071
34270	-699.994934	-2949.98071
34280	-709.994934	-2949.98071
34290	-719.994934	-2949.98071
34300	-729.994934	-2949.98071
34310	-739.994934	-2949.98071
34320	-749.994934	-2949.98071
34330	-759.994934	-2949.98047
34340	-769.994934	-2949.98047
34350	-779.994934	-2949.98047
34360	-789.994934	-2949.98047
34370	-799.994934	-2949.98047
34380	-809.994934	-2949.98047
34390	-819.994934	-2949.98047
34400	-829.994934	-2949.98047
34410	-839.994934	-2949.98047
34420	-849.994934	-2949.98022
34430	-859.994934	-2949.98022
34440	-869.994934	-2949.98022
34450	-879.994934	-2949.98022
34460	-889.994934	-2949.98022
34470	-899.994934	-2949.98022
34480	-909.994934	-2949.98022
34490	-919.994934	-2949.98022
34500	-929.994934	-2949.97998
34510	-939.994934	-2949.97998
34520	-949.994934	-2949.97998
34530	-959.994934	-2949.97998
34540	-969.994934	-2949.97998
34550	-979.994934	-2949.97998
34560	-989.99231	-2950.17798
34570	-999.973816	-2950.77539
34580	-1009.9234	-2951.77173
34590	-1019.8252	-2953.16479
34600	-1029.66333	-2954.95312
34610	-1039.42212	-2957.13306
34620	-1049.08594	-2959.7019
34630	-1058.63916	-2962.65479
34640	-1068.06677	-2965.98755
34650	-1077.35364	-2969.69458
34660	-1086.48474	-2973.77002
34670	-1095.44556	-2978.20728
34680	-1104.2218	-2982.99951
34690	-1112.79944	-2988.13867
34700	-1121.16455	-2993.61694
34710	-1129.30408	-2999.42505
34720	-1137.20471	-3005.5542
34730	-1144.854	-3011.99438
34740	-1152.2395	-3018.73535
34750	-1159.34961	-3025.76611
34760	-1166.17297	-3033.07568
34770	-1172.69849	-3040.65234
34780	-1178.91577	-3048.48389
34790	-1184.81494	-3056.55762
34800	-1190.38647	-3064.86084
34810	-1195.62158	-3073.38037
34820	-1200.51172	-3082.10229
34830	-1205.04919	-3091.0127
34840	-1209.22681	-3100.09766
34850	-1213.03772	-3109.34229
34860	-1216.47583	-3118.73193
34870	-1219.53577	-3128.25171
34880	-1222.21265	-3137.88599
34890	-1224.50195	-3147.61963
34900	-1226.40027	-3157.43726
34910	-1227.90454	-3167.32275
34920	-1229.01221	-3177.2605
34930	-1229.72156	-3187.23462
34940	-1230.03149	-3197.22925
34950	-1230.03357	-3207.22925
34960	-1229.97229	-3217.229
34970	-1229.86108	-3227.22827
34980	-1229.69995	-3237.22705
34990	-1229.48865	-3247.22485
35000	-1229.22754	-3257.22144
35010	-1228.91638	-3267.21655
35020	-1228.55518	-3277.20996
35030	-1228.14417	-3287.20142
35040	-1227.68311	-3297.19092
35050	-1227.17212	-3307.17773
35060	-1226.61108	-3317.16211
35070	-1226.00024	-3327.14331
35080	-1225.3396	-3337.12158
35090	-1224.62891	-3347.09619
35100	-1223.86841	-3357.06714
35110	-1223.05811	-3367.03442
35120	-1222.198	-3376.99731
35130	-1221.28809	-3386.95581
35140	-1220.32825	-3396.90967
35150	-1219.31885	-3406.8584
35160	-1218.25952	-3416.80225
35170	-1217.15063	-3426.74048
35180	-1215.99207	-3436.6731
35190	-1214.78381	-3446.59985
35200	-1213.52588	-3456.52051
35210	-1212.21838	-3466.43457
35220	-1210.86145	-3476.34204
35230	-1209.45483	-3486.24268
35240	-1207.9989	-3496.13599
35250	-1206.49341	-3506.02222
35260	-1204.93848	-3515.90039
35270	-1203.33423	-3525.771
35280	-1201.68066	-3535.6333
35290	-1199.97778	-3545.4873
35300	-1198.22571	-3555.33252
35310	-1196.42432	-3565.16895
35320	-1194.57385	-3574.99609
35330	-1192.67419	-3584.81421
35340	-1190.72559	-3594.62231
35350	-1188.72791	-3604.4209
35360	-1186.68127	-3614.20923
35370	-1184.58569	-3623.98706
35380	-1182.44128	-3633.75439
35390	-1180.24805	-3643.51099
35400	-1178.00598	-3653.25635
35410	-1175.71533	-3662.99048
35420	-1173.37598	-3672.71289
35430	-1170.98804	-3682.42358
